email_id,intent,subject,body,sender_name,sender_email,sender_company,gt_amount,gt_currency,gt_doc_number,gt_date,mentions_amount,mentions_currency,mentions_doc_number,mentions_date
EMAIL-0055,quote_offer,Delta Precision Parts – Quotation QT-2026-63163,"Dear Customer,

Thank you for your inquiry. Please find attached our quotation QT-2026-63163 for the electronic modules (batch Q2-2025).

The total quoted amount is 47 222.00 EUR, valid until 09/27/2024.

Should you have any questions or require adjustments, please do not hesitate to contact us.

Best regards,
Thomas Mueller
Delta Precision Parts",Thomas Mueller,t.mueller@deltaprecisionparts.com,Delta Precision Parts,47222.0,EUR,QT-2026-63163,2024-09-27,True,True,True,True
EMAIL-0379,price_increase,Notice of price increase – effective,"Dear Customer,

We would like to notify you of upcoming changes to our price list. The updated pricing details are attached.

We apologize for any inconvenience and remain available to discuss.

Regards,
Hannah Fischer
PrimeEdge Components",Hannah Fischer,h.fischer@primeedgecomponents.com,PrimeEdge Components,,,,,False,False,False,False
EMAIL-0127,invoice_submission,Invoice attached,"Dear Customer,

Please find the attached invoice for the goods delivered last week.

Let us know if everything is in order.

Regards,
Ahmed Hassan
NorthStar Industrial",Ahmed Hassan,a.hassan@northstarindustrial.com,NorthStar Industrial,,,,,False,False,False,False
EMAIL-0322,price_increase,Price adjustment notice – Lakewood Chemical Supply,"Dear Alex,

This is a courtesy notice regarding an upcoming adjustment to our standard pricing. The changes reflect increased costs across several product categories.

We will share the updated price list soon.

Sincerely,
Sarah Johnson
Lakewood Chemical Supply",Sarah Johnson,s.johnson@lakewoodchemicalsupp.com,Lakewood Chemical Supply,,,,,False,False,False,False
EMAIL-0020,quote_offer,Quotation Q-2026-41538 for your review,"Hi Alex,

As per your request, we are pleased to submit our commercial offer.

Quotation number: Q-2026-41538
Total: 99 676.00 GBP
Validity: 2025-07-06

The detailed breakdown is in the attached document. Please let us know if you'd like to proceed.

Kind regards,
Hannah Fischer
Keystone Fasteners Inc.",Hannah Fischer,h.fischer@keystonefastenersinc.com,Keystone Fasteners Inc.,99676.0,GBP,Q-2026-41538,2025-07-06,True,True,True,True
EMAIL-0340,price_increase,Notice of price increase – effective,"Hi Purchasing Department,

Please note that we will be revising our pricing structure in the near future. Details will follow shortly.

Thank you for your understanding.

Best,
Carlos Mendez
Delta Precision Parts",Carlos Mendez,c.mendez@deltaprecisionparts.com,Delta Precision Parts,,,,,False,False,False,False
EMAIL-0281,price_validity_confirmation,RE: Your inquiry about pricing,"Hi Purchasing Department,

As requested, we confirm that our offer remains unchanged. All previously communicated terms are still in effect.

Best regards,
Sarah Johnson
Harmon Tools & Equipment",Sarah Johnson,s.johnson@harmontools&equipmen.com,Harmon Tools & Equipment,,,,,False,False,False,False
EMAIL-0472,other,RedLine Automotive Parts – general update,"Hello Purchasing Department,

We are writing to inform you that our offices will be closed for the holiday period from December 23 to January 2. Orders placed after December 20 will be processed in January.

Happy holidays!

Best,
Sophie Laurent
RedLine Automotive Parts",Sophie Laurent,s.laurent@redlineautomotivepar.com,RedLine Automotive Parts,,,,,False,False,False,False
EMAIL-0494,other,RE: Order status update,"Dear Alex,

This is a reminder that there are outstanding items on your account. Please review and let us know if there's anything we can help with.

Thank you,
Maria Garcia
ZenithCraft Industries",Maria Garcia,m.garcia@zenithcraftindustrie.com,ZenithCraft Industries,,,,,False,False,False,False
EMAIL-0258,price_validity_confirmation,RE: Your inquiry about pricing,"Dear Customer,

Thank you for checking in. We are happy to confirm that the quoted prices have not been revised and remain applicable.

Kind regards,
Ahmed Hassan
Vanguard Electrical",Ahmed Hassan,a.hassan@vanguardelectrical.com,Vanguard Electrical,,,,,False,False,False,False
EMAIL-0439,other,Follow-up: recent delivery,"Hello Purchasing Department,

We wanted to share some exciting news — Keystone Fasteners Inc. has recently expanded our product line. We'd love to discuss how our new offerings might benefit your operations.

Shall we set up a call?

Regards,
Robert Taylor
Keystone Fasteners Inc.",Robert Taylor,r.taylor@keystonefastenersinc.com,Keystone Fasteners Inc.,,,,,False,False,False,False
EMAIL-0343,price_increase,Important: upcoming price changes,"Dear Purchasing Department,

We would like to notify you of upcoming changes to our price list. The updated pricing details are attached.

We apologize for any inconvenience and remain available to discuss.

Regards,
Sarah Johnson
Apex Industrial Solutions",Sarah Johnson,s.johnson@apexindustrialsoluti.com,Apex Industrial Solutions,,,,,False,False,False,False
EMAIL-0091,quote_offer,Commercial offer – FairPoint Logistics,"Dear Purchasing Department,

Following your request, we have prepared a quotation for chemical reagents for lab testing. Please see the attached file for the full breakdown.

We remain at your disposal for any further information.

Regards,
Priya Sharma
FairPoint Logistics",Priya Sharma,p.sharma@fairpointlogistics.com,FairPoint Logistics,,,,,False,False,False,False
EMAIL-0022,quote_offer,Offer for thermal insulation panels,"Dear Team,

Please find attached our quotation for thermal insulation panels as discussed.

All pricing details and terms are included in the attached document. Feel free to reach out if you need any clarification.

Best regards,
Sophie Laurent
Harmon Tools & Equipment",Sophie Laurent,s.laurent@harmontools&equipmen.com,Harmon Tools & Equipment,,,,,False,False,False,False
EMAIL-0183,invoice_submission,Invoice – please process,"Hi Customer,

Attached is the invoice for your recent order. All details are in the document.

Thank you,
John Smith
EuroSteel Supply GmbH",John Smith,john.smith@eurosteelsupplygmbh.com,EuroSteel Supply GmbH,,,,,False,False,False,False
EMAIL-0076,quote_offer,Commercial offer – YieldMax Agriculture Supply,"Dear Team,

Further to our recent discussion, I am sending you our quotation ref. QUO-2026-37528 covering packaging materials and shipping supplies.

The total comes to 21085.42 £. This offer remains valid through 13 Oct 2024. Delivery terms and conditions are outlined in the attached document.

Looking forward to your feedback.

Regards,
David Chen
YieldMax Agriculture Supply",David Chen,d.chen@yieldmaxagricultures.com,YieldMax Agriculture Supply,21085.42,GBP,QUO-2026-37528,2024-10-13,True,True,True,True
EMAIL-0403,other,Delivery confirmation,"Dear Procurement Team,

We wanted to confirm that your delivery has been dispatched and should arrive within 3-5 business days.

Tracking information will be sent separately.

Regards,
Sophie Laurent
TitanForge Engineering",Sophie Laurent,s.laurent@titanforgeengineerin.com,TitanForge Engineering,,,,,False,False,False,False
EMAIL-0349,price_increase,Important: upcoming price changes,"Dear Purchasing Department,

This is a courtesy notice regarding an upcoming adjustment to our standard pricing. The changes reflect increased costs across several product categories.

We will share the updated price list soon.

Sincerely,
Robert Taylor
RedLine Automotive Parts",Robert Taylor,r.taylor@redlineautomotivepar.com,RedLine Automotive Parts,,,,,False,False,False,False
EMAIL-0329,price_increase,Important update: pricing changes,"Dear Purchasing Department,

This is a courtesy notice regarding an upcoming adjustment to our standard pricing. The changes reflect increased costs across several product categories.

We will share the updated price list soon.

Sincerely,
Hannah Fischer
GlobalWire Electronics",Hannah Fischer,h.fischer@globalwireelectronic.com,GlobalWire Electronics,,,,,False,False,False,False
EMAIL-0058,quote_offer,Quotation – TitanForge Engineering,"Dear Customer,

Please find attached our quotation for PCB boards and microcontrollers as discussed.

All pricing details and terms are included in the attached document. Feel free to reach out if you need any clarification.

Best regards,
Carlos Mendez
TitanForge Engineering",Carlos Mendez,c.mendez@titanforgeengineerin.com,TitanForge Engineering,,,,,False,False,False,False
EMAIL-0124,invoice_submission,Billing: BILL-2026-61089 – Lakewood Chemical Supply,"Dear Customer,

Attached is invoice BILL-2026-61089, issued for the recent delivery of thermal insulation panels. The total payable is 65 592.00 USD, with a payment deadline of November 02, 2024.

Please confirm receipt of this invoice.

Regards,
Carlos Mendez
Lakewood Chemical Supply",Carlos Mendez,c.mendez@lakewoodchemicalsupp.com,Lakewood Chemical Supply,65592.0,USD,BILL-2026-61089,2024-11-02,True,True,True,True
EMAIL-0188,invoice_submission,New invoice from Xenon Power Solutions,"Dear Procurement Team,

Please find the attached invoice for the goods delivered last week.

Let us know if everything is in order.

Regards,
David Chen
Xenon Power Solutions",David Chen,d.chen@xenonpowersolutions.com,Xenon Power Solutions,,,,,False,False,False,False
EMAIL-0351,price_increase,New pricing effective,"Hi Customer,

Please note that we will be revising our pricing structure in the near future. Details will follow shortly.

Thank you for your understanding.

Best,
Anna Kowalski
Apex Industrial Solutions",Anna Kowalski,a.kowalski@apexindustrialsoluti.com,Apex Industrial Solutions,,,,,False,False,False,False
EMAIL-0493,other,Account update – WestBridge Plastics,"Hi Alex,

Just a quick follow-up on our conversation from last week. Please let us know if you need any additional information from our side.

Thanks,
Priya Sharma
WestBridge Plastics",Priya Sharma,p.sharma@westbridgeplastics.com,WestBridge Plastics,,,,,False,False,False,False
EMAIL-0276,price_validity_confirmation,RE: Quotation – validity update,"Dear Team,

We can confirm that the prices from our previous quotation are still valid. No changes have been made.

Please let us know if you'd like to go ahead with the order.

Regards,
Elena Popescu
TitanForge Engineering",Elena Popescu,e.popescu@titanforgeengineerin.com,TitanForge Engineering,,,,,False,False,False,False
EMAIL-0372,price_increase,Important update: pricing changes,"Dear Purchasing Department,

This is a courtesy notice regarding an upcoming adjustment to our standard pricing. The changes reflect increased costs across several product categories.

We will share the updated price list soon.

Sincerely,
Anna Kowalski
WestBridge Plastics",Anna Kowalski,a.kowalski@westbridgeplastics.com,WestBridge Plastics,,,,,False,False,False,False
EMAIL-0170,invoice_submission,New invoice from BrightLine Components Ltd.,"Hi Alex,

Attached is the invoice for your recent order. All details are in the document.

Thank you,
David Chen
BrightLine Components Ltd.",David Chen,d.chen@brightlinecomponents.com,BrightLine Components Ltd.,,,,,False,False,False,False
EMAIL-0123,invoice_submission,Invoice – please process,"Dear Purchasing Department,

Please find the attached invoice for the goods delivered last week.

Let us know if everything is in order.

Regards,
Ahmed Hassan
EuroSteel Supply GmbH",Ahmed Hassan,a.hassan@eurosteelsupplygmbh.com,EuroSteel Supply GmbH,,,,,False,False,False,False
EMAIL-0148,invoice_submission,RE: Payment – Invoice,"Hi Alex,

Attached is the invoice for your recent order. All details are in the document.

Thank you,
John Smith
JetStream Packaging Co.",John Smith,john.smith@jetstreampackagingco.com,JetStream Packaging Co.,,,,,False,False,False,False
EMAIL-0326,price_increase,Updated price list – SilverOak Metals,"Hi Procurement Team,

Please note that we will be revising our pricing structure in the near future. Details will follow shortly.

Thank you for your understanding.

Best,
David Chen
SilverOak Metals",David Chen,d.chen@silveroakmetals.com,SilverOak Metals,,,,,False,False,False,False
EMAIL-0259,price_validity_confirmation,SilverOak Metals – price confirmation,"Dear Team,

We can confirm that the prices from our previous quotation are still valid. No changes have been made.

Please let us know if you'd like to go ahead with the order.

Regards,
John Smith
SilverOak Metals",John Smith,john.smith@silveroakmetals.com,SilverOak Metals,,,,,False,False,False,False
EMAIL-0134,invoice_submission,Invoice – Keystone Fasteners Inc.,"Hi Procurement Team,

Attached is the invoice for your recent order. All details are in the document.

Thank you,
Robert Taylor
Keystone Fasteners Inc.",Robert Taylor,r.taylor@keystonefastenersinc.com,Keystone Fasteners Inc.,,,,,False,False,False,False
